site,location,date,column_position,temp_c,category,,,,,,,
,,,,,,,AQUE,outside,40254,top,12.22944444,outside_top
,,,,,,,AQUE,outside,40255,top,12.73222222,outside_top
,,,,,,,AQUE,outside,40256,top,13.08541667,outside_top
,,,,,,,AQUE,outside,40257,top,12.87819444,outside_top
,,,,,,,AQUE,outside,40258,top,13.10638889,outside_top
,,,,,,,AQUE,outside,40259,top,13.09125,outside_top
,,,,,,,AQUE,outside,40260,top,13.53638889,outside_top
,,,,,,,AQUE,outside,40261,top,13.46319444,outside_top
,,,,,,,AQUE,outside,40262,top,12.86944444,outside_top
,,,,,,,AQUE,outside,40263,top,11.50055556,outside_top
,,,,,,,AQUE,outside,40264,top,12.12375,outside_top
,,,,,,,AQUE,outside,40265,top,13.03722222,outside_top
,,,,,,,AQUE,outside,40266,top,12.80972222,outside_top
,,,,,,,AQUE,outside,40267,top,11.53625,outside_top
,,,,,,,AQUE,outside,40268,top,10.98097222,outside_top
,,,,,,,AQUE,outside,40269,top,10.94305556,outside_top
,,,,,,,AQUE,outside,40270,top,10.71370694,outside_top
,,,,,,,AQUE,outside,40271,top,11.24061806,outside_top
,,,,,,,AQUE,outside,40272,top,11.31218611,outside_top
,,,,,,,AQUE,outside,40273,top,11.94800694,outside_top
,,,,,,,AQUE,outside,40275,top,12.29493472,outside_top
,,,,,,,AQUE,outside,40276,top,12.35299028,outside_top
,,,,,,,AQUE,outside,40277,top,12.72623056,outside_top
,,,,,,,AQUE,outside,40278,top,13.37448611,outside_top
,,,,,,,AQUE,outside,40279,top,13.4269125,outside_top
,,,,,,,AQUE,outside,40280,top,13.45501667,outside_top
,,,,,,,AQUE,outside,40281,top,13.56483056,outside_top
,,,,,,,AQUE,outside,40282,top,13.48464167,outside_top
,,,,,,,AQUE,outside,40283,top,13.97492361,outside_top
,,,,,,,AQUE,outside,40284,top,14.04120833,outside_top
,,,,,,,AQUE,outside,40285,top,14.43107083,outside_top
,,,,,,,AQUE,outside,40286,top,14.95428333,outside_top
,,,,,,,AQUE,outside,40287,top,14.63079861,outside_top
,,,,,,,AQUE,outside,40288,top,13.71600139,outside_top
,,,,,,,AQUE,outside,40289,top,11.88882639,outside_top
,,,,,,,AQUE,outside,40290,top,11.05449444,outside_top
,,,,,,,AQUE,outside,40291,top,11.266825,outside_top
,,,,,,,AQUE,outside,40292,top,12.05390694,outside_top
,,,,,,,AQUE,outside,40293,top,12.31122222,outside_top
,,,,,,,AQUE,outside,40294,top,13.05151111,outside_top
,,,,,,,AQUE,outside,40295,top,13.46964306,outside_top
,,,,,,,AQUE,outside,40296,top,12.38611111,outside_top
,,,,,,,AQUE,outside,40297,top,10.73157083,outside_top
,,,,,,,AQUE,outside,40298,top,10.361875,outside_top
,,,,,,,AQUE,outside,40299,top,10.43359444,outside_top
,,,,,,,AQUE,outside,40300,top,10.73082639,outside_top
,,,,,,,AQUE,outside,40301,top,12.07172639,outside_top
,,,,,,,AQUE,outside,40302,top,12.65017361,outside_top
,,,,,,,AQUE,outside,40303,top,12.55961667,outside_top
,,,,,,,AQUE,outside,40304,top,12.20906111,outside_top
,,,,,,,AQUE,outside,40305,top,12.79394583,outside_top
,,,,,,,AQUE,outside,40306,top,12.53180694,outside_top
,,,,,,,AQUE,outside,40307,top,11.0974375,outside_top
,,,,,,,AQUE,outside,40308,top,10.90429028,outside_top
,,,,,,,AQUE,outside,40309,top,10.23458333,outside_top
,,,,,,,AQUE,outside,40310,top,10.19242639,outside_top
,,,,,,,AQUE,outside,40311,top,10.56982639,outside_top
,,,,,,,AQUE,outside,40312,top,11.59279583,outside_top
,,,,,,,AQUE,outside,40313,top,12.16646944,outside_top
,,,,,,,AQUE,outside,40314,top,12.31725,outside_top
,,,,,,,AQUE,outside,40315,top,12.34739028,outside_top
,,,,,,,AQUE,outside,40316,top,12.59569444,outside_top
,,,,,,,AQUE,outside,40317,top,12.27236111,outside_top
,,,,,,,AQUE,outside,40318,top,11.50013889,outside_top
,,,,,,,AQUE,outside,40319,top,11.11625,outside_top
,,,,,,,AQUE,outside,40320,top,10.40222222,outside_top
,,,,,,,AQUE,outside,40321,top,10.10652778,outside_top
,,,,,,,AQUE,outside,40322,top,10.09861111,outside_top
,,,,,,,AQUE,outside,40323,top,10.73208333,outside_top
,,,,,,,AQUE,outside,40324,top,11.54611111,outside_top
,,,,,,,AQUE,outside,40325,top,12.23013889,outside_top
,,,,,,,AQUE,outside,40326,top,11.11847222,outside_top
,,,,,,,AQUE,outside,40327,top,10.82541667,outside_top
,,,,,,,AQUE,outside,40328,top,11.59694444,outside_top
,,,,,,,AQUE,outside,40329,top,12.31902778,outside_top
,,,,,,,AQUE,outside,40330,top,12.81402778,outside_top
,,,,,,,AQUE,outside,40331,top,13.35416667,outside_top
,,,,,,,AQUE,outside,40332,top,13.94680556,outside_top
,,,,,,,AQUE,outside,40333,top,14.61277778,outside_top
,,,,,,,AQUE,outside,40334,top,15.10055556,outside_top
,,,,,,,AQUE,outside,40335,top,15.3575,outside_top
,,,,,,,AQUE,outside,40336,top,15.50111111,outside_top
,,,,,,,AQUE,outside,40337,top,15.59430556,outside_top
,,,,,,,AQUE,outside,40338,top,15.88527778,outside_top
,,,,,,,AQUE,outside,40339,top,14.18736111,outside_top
,,,,,,,AQUE,outside,40340,top,13.89333333,outside_top
,,,,,,,AQUE,outside,40341,top,16.57472222,outside_top
,,,,,,,AQUE,outside,40342,top,15.95875,outside_top
,,,,,,,AQUE,outside,40343,top,15.27583333,outside_top
,,,,,,,AQUE,outside,40344,top,15.82486111,outside_top
,,,,,,,AQUE,outside,40345,top,16.50111111,outside_top
,,,,,,,AQUE,outside,40346,top,16.90291667,outside_top
,,,,,,,AQUE,outside,40347,top,17.01,outside_top
,,,,,,,AQUE,outside,40348,top,15.83763889,outside_top
,,,,,,,AQUE,outside,40349,top,15.77680556,outside_top
,,,,,,,AQUE,outside,40350,top,15.74152778,outside_top
,,,,,,,AQUE,outside,40351,top,15.19805556,outside_top
,,,,,,,AQUE,outside,40352,top,15.03944444,outside_top
,,,,,,,AQUE,outside,40353,top,15.44972222,outside_top
,,,,,,,AQUE,outside,40354,top,15.85388889,outside_top
,,,,,,,AQUE,outside,40355,top,15.51541667,outside_top
,,,,,,,AQUE,outside,40356,top,15.41,outside_top
,,,,,,,AQUE,outside,40357,top,15.33597222,outside_top
,,,,,,,AQUE,outside,40358,top,15.23138889,outside_top
,,,,,,,AQUE,outside,40359,top,15.50972222,outside_top
,,,,,,,AQUE,outside,40360,top,15.85388889,outside_top
,,,,,,,AQUE,outside,40361,top,16.23861111,outside_top
,,,,,,,AQUE,outside,40362,top,16.67013889,outside_top
,,,,,,,AQUE,outside,40363,top,14.92736111,outside_top
,,,,,,,AQUE,outside,40364,top,14.43138889,outside_top
,,,,,,,AQUE,outside,40365,top,15.58097222,outside_top
,,,,,,,AQUE,outside,40366,top,15.75875,outside_top
,,,,,,,AQUE,outside,40368,top,14.97333333,outside_top
,,,,,,,AQUE,outside,40369,top,15.86319444,outside_top
,,,,,,,AQUE,outside,40370,top,16.26472222,outside_top
,,,,,,,AQUE,outside,40371,top,15.72152778,outside_top
,,,,,,,AQUE,outside,40372,top,14.74055556,outside_top
,,,,,,,AQUE,outside,40373,top,14.88791667,outside_top
,,,,,,,AQUE,outside,40374,top,15.68652778,outside_top
,,,,,,,AQUE,outside,40375,top,16.35333333,outside_top
,,,,,,,AQUE,outside,40376,top,16.38166667,outside_top
,,,,,,,AQUE,outside,40377,top,16.16138889,outside_top
,,,,,,,AQUE,outside,40378,top,15.34416667,outside_top
,,,,,,,AQUE,outside,40379,top,14.62625,outside_top
,,,,,,,AQUE,outside,40380,top,15.10930556,outside_top
,,,,,,,AQUE,outside,40381,top,13.33666667,outside_top
,,,,,,,AQUE,outside,40382,top,12.75430556,outside_top
,,,,,,,AQUE,outside,40383,top,13.62541667,outside_top
,,,,,,,AQUE,outside,40384,top,14.50458333,outside_top
,,,,,,,AQUE,outside,40385,top,14.96958333,outside_top
,,,,,,,AQUE,outside,40386,top,14.09597222,outside_top
,,,,,,,AQUE,outside,40387,top,14.47763889,outside_top
,,,,,,,AQUE,outside,40388,top,14.28652778,outside_top
,,,,,,,AQUE,outside,40389,top,14.57375,outside_top
,,,,,,,AQUE,outside,40390,top,14.73097222,outside_top
,,,,,,,AQUE,outside,40391,top,14.3925,outside_top
,,,,,,,AQUE,outside,40392,top,14.20194444,outside_top
,,,,,,,AQUE,outside,40393,top,14.44319444,outside_top
,,,,,,,AQUE,outside,40394,top,15.40333333,outside_top
,,,,,,,AQUE,outside,40395,top,15.28472222,outside_top
,,,,,,,AQUE,outside,40396,top,15.49208333,outside_top
,,,,,,,AQUE,outside,40397,top,15.49888889,outside_top
,,,,,,,AQUE,outside,40398,top,14.87694444,outside_top
,,,,,,,AQUE,outside,40399,top,14.67972222,outside_top
,,,,,,,AQUE,outside,40400,top,14.69958333,outside_top
,,,,,,,AQUE,outside,40401,top,14.30166667,outside_top
,,,,,,,AQUE,outside,40402,top,14.29888889,outside_top
,,,,,,,AQUE,outside,40403,top,14.89041667,outside_top
,,,,,,,AQUE,outside,40404,top,15.30097222,outside_top
,,,,,,,AQUE,outside,40405,top,15.2175,outside_top
,,,,,,,AQUE,outside,40406,top,15.15986111,outside_top
,,,,,,,AQUE,outside,40407,top,15.34972222,outside_top
,,,,,,,AQUE,outside,40408,top,14.97944444,outside_top
,,,,,,,AQUE,outside,40409,top,15.17722222,outside_top
,,,,,,,AQUE,outside,40410,top,15.61388889,outside_top
,,,,,,,AQUE,outside,40411,top,15.27791667,outside_top
,,,,,,,AQUE,outside,40412,top,13.56638889,outside_top
,,,,,,,AQUE,outside,40413,top,13.89805556,outside_top
,,,,,,,AQUE,outside,40414,top,13.95986111,outside_top
,,,,,,,AQUE,outside,40415,top,13.2025,outside_top
,,,,,,,AQUE,outside,40416,top,13.41097222,outside_top
,,,,,,,AQUE,outside,40417,top,13.73041667,outside_top
,,,,,,,AQUE,outside,40418,top,14.03027778,outside_top
,,,,,,,AQUE,outside,40419,top,14.15458333,outside_top
,,,,,,,AQUE,outside,40420,top,13.3275,outside_top
,,,,,,,AQUE,outside,40421,top,14.75875,outside_top
,,,,,,,AQUE,outside,40422,top,14.90402778,outside_top
,,,,,,,AQUE,outside,40423,top,14.46569444,outside_top
,,,,,,,AQUE,outside,40424,top,14.59791667,outside_top
,,,,,,,AQUE,outside,40425,top,14.75222222,outside_top
,,,,,,,AQUE,outside,40426,top,15.03430556,outside_top
,,,,,,,AQUE,outside,40427,top,15.74236111,outside_top
,,,,,,,AQUE,outside,40428,top,15.19791667,outside_top
,,,,,,,AQUE,outside,40429,top,13.45319444,outside_top
,,,,,,,AQUE,outside,40430,top,13.79666667,outside_top
,,,,,,,AQUE,outside,40431,top,14.80861111,outside_top
,,,,,,,AQUE,outside,40432,top,14.55597222,outside_top
,,,,,,,AQUE,outside,40433,top,14.89569444,outside_top
,,,,,,,AQUE,outside,40434,top,14.46763889,outside_top
,,,,,,,AQUE,outside,40435,top,14.78236111,outside_top
,,,,,,,AQUE,outside,40436,top,15.09361111,outside_top
,,,,,,,AQUE,outside,40437,top,14.92430556,outside_top
,,,,,,,AQUE,outside,40438,top,15.13611111,outside_top
,,,,,,,AQUE,outside,40439,top,15.15152778,outside_top
,,,,,,,AQUE,outside,40440,top,15.51402778,outside_top
,,,,,,,AQUE,outside,40441,top,14.84805556,outside_top
,,,,,,,AQUE,outside,40442,top,15.81972222,outside_top
,,,,,,,AQUE,outside,40443,top,14.91722222,outside_top
,,,,,,,AQUE,outside,40444,top,12.01319444,outside_top
,,,,,,,AQUE,outside,40445,top,14.74375,outside_top
,,,,,,,AQUE,outside,40446,top,14.68597222,outside_top
,,,,,,,AQUE,outside,40447,top,14.82638889,outside_top
,,,,,,,AQUE,outside,40448,top,14.17972222,outside_top
,,,,,,,AQUE,outside,40449,top,15.39361111,outside_top
,,,,,,,AQUE,outside,40450,top,15.93208333,outside_top
,,,,,,,AQUE,outside,40451,top,16.16680556,outside_top
,,,,,,,AQUE,outside,40452,top,15.89638889,outside_top
,,,,,,,AQUE,outside,40453,top,16.43625,outside_top
,,,,,,,AQUE,outside,40454,top,16.55555556,outside_top
,,,,,,,AQUE,outside,40455,top,15.36194444,outside_top
,,,,,,,AQUE,outside,40456,top,13.92361111,outside_top
,,,,,,,AQUE,outside,40457,top,15.81055556,outside_top
,,,,,,,AQUE,outside,40458,top,15.92763889,outside_top
,,,,,,,AQUE,outside,40460,top,16.36652778,outside_top
,,,,,,,AQUE,outside,40461,top,16.68111111,outside_top
,,,,,,,AQUE,outside,40462,top,17.00444444,outside_top
,,,,,,,AQUE,outside,40463,top,16.96986111,outside_top
,,,,,,,AQUE,outside,40464,top,16.95347222,outside_top
,,,,,,,AQUE,outside,40465,top,17.09666667,outside_top
,,,,,,,AQUE,outside,40466,top,17.14125,outside_top
,,,,,,,AQUE,outside,40467,top,17.12027778,outside_top
,,,,,,,AQUE,outside,40468,top,17.09402778,outside_top
,,,,,,,AQUE,outside,40469,top,17.43819444,outside_top
,,,,,,,AQUE,outside,40470,top,17.61597222,outside_top
,,,,,,,AQUE,outside,40471,top,17.57166667,outside_top
,,,,,,,AQUE,outside,40472,top,16.48791667,outside_top
,,,,,,,AQUE,outside,40473,top,15.00708333,outside_top
,,,,,,,AQUE,outside,40474,top,15.12194444,outside_top
,,,,,,,AQUE,outside,40475,top,14.94708333,outside_top
,,,,,,,AQUE,outside,40476,top,13.90375,outside_top
,,,,,,,AQUE,outside,40477,top,12.55902778,outside_top
,,,,,,,AQUE,outside,40478,top,12.33097222,outside_top
,,,,,,,AQUE,outside,40479,top,13.97097222,outside_top
,,,,,,,AQUE,outside,40480,top,14.82722222,outside_top
,,,,,,,AQUE,outside,40481,top,15.88236111,outside_top
,,,,,,,AQUE,outside,40482,top,15.83055556,outside_top
,,,,,,,AQUE,outside,40483,top,15.89416667,outside_top
,,,,,,,AQUE,outside,40484,top,16.03555556,outside_top
,,,,,,,AQUE,outside,40485,top,16.08861111,outside_top
,,,,,,,AQUE,outside,40486,top,16.25208333,outside_top
,,,,,,,AQUE,outside,40487,top,16.37027778,outside_top
,,,,,,,AQUE,outside,40488,top,16.77291667,outside_top
,,,,,,,AQUE,outside,40489,top,16.6525,outside_top
,,,,,,,AQUE,outside,40490,top,15.41430556,outside_top
,,,,,,,AQUE,outside,40491,top,12.91805556,outside_top
,,,,,,,AQUE,outside,40492,top,13.10277778,outside_top
,,,,,,,AQUE,outside,40493,top,13.23902778,outside_top
,,,,,,,AQUE,outside,40494,top,15.16388889,outside_top
,,,,,,,AQUE,outside,40495,top,15.27944444,outside_top
,,,,,,,AQUE,outside,40496,top,15.29069444,outside_top
,,,,,,,AQUE,outside,40497,top,15.58666667,outside_top
,,,,,,,AQUE,outside,40498,top,15.72847222,outside_top
,,,,,,,AQUE,outside,40499,top,15.79472222,outside_top
,,,,,,,AQUE,outside,40500,top,15.55472222,outside_top
,,,,,,,AQUE,outside,40501,top,15.39152778,outside_top
,,,,,,,AQUE,outside,40502,top,15.38888889,outside_top
,,,,,,,AQUE,outside,40503,top,14.32444444,outside_top
,,,,,,,AQUE,outside,40504,top,12.81138889,outside_top
,,,,,,,AQUE,outside,40505,top,12.42625,outside_top
,,,,,,,AQUE,outside,40506,top,11.55,outside_top
,,,,,,,AQUE,outside,40507,top,11.64652778,outside_top
,,,,,,,AQUE,outside,40508,top,12.74583333,outside_top
,,,,,,,AQUE,outside,40509,top,12.51847222,outside_top
,,,,,,,AQUE,outside,40510,top,11.21527778,outside_top
,,,,,,,AQUE,outside,40511,top,11.13,outside_top
,,,,,,,AQUE,outside,40512,top,11.30194444,outside_top
,,,,,,,AQUE,outside,40513,top,11.36263889,outside_top
,,,,,,,AQUE,outside,40514,top,11.27847222,outside_top
,,,,,,,AQUE,outside,40515,top,11.85444444,outside_top
,,,,,,,AQUE,outside,40516,top,12.43138889,outside_top
,,,,,,,AQUE,outside,40517,top,12.43027778,outside_top
,,,,,,,AQUE,outside,40518,top,12.71,outside_top
,,,,,,,AQUE,outside,40519,top,12.97569444,outside_top
,,,,,,,AQUE,outside,40520,top,12.985,outside_top
,,,,,,,AQUE,outside,40521,top,12.92458333,outside_top
,,,,,,,AQUE,outside,40522,top,12.49319444,outside_top
,,,,,,,AQUE,outside,40523,top,12.16208333,outside_top
,,,,,,,AQUE,outside,40524,top,12.90319444,outside_top
,,,,,,,AQUE,outside,40525,top,13.08694444,outside_top
,,,,,,,AQUE,outside,40526,top,13.32819444,outside_top
,,,,,,,AQUE,outside,40527,top,13.25597222,outside_top
,,,,,,,AQUE,outside,40528,top,13.44861111,outside_top
,,,,,,,AQUE,outside,40529,top,13.46097222,outside_top
,,,,,,,AQUE,outside,40530,top,13.32625,outside_top
,,,,,,,AQUE,outside,40531,top,13.31263889,outside_top
,,,,,,,AQUE,outside,40532,top,13.38097222,outside_top
,,,,,,,AQUE,outside,40533,top,13.51305556,outside_top
,,,,,,,AQUE,outside,40534,top,13.72597222,outside_top
,,,,,,,AQUE,outside,40535,top,13.84722222,outside_top
,,,,,,,AQUE,outside,40536,top,14.03597222,outside_top
,,,,,,,AQUE,outside,40537,top,13.87847222,outside_top
,,,,,,,AQUE,outside,40538,top,13.92166667,outside_top
,,,,,,,AQUE,outside,40539,top,14.01097222,outside_top
,,,,,,,AQUE,outside,40540,top,13.89625,outside_top
,,,,,,,AQUE,outside,40541,top,13.82944444,outside_top
,,,,,,,AQUE,outside,40542,top,12.58763889,outside_top
,,,,,,,AQUE,outside,40543,top,12.135,outside_top
,,,,,,,AQUE,outside,40544,top,12.06027778,outside_top
,,,,,,,AQUE,outside,40545,top,12.34194444,outside_top
,,,,,,,AQUE,outside,40546,top,12.91805556,outside_top
,,,,,,,AQUE,outside,40547,top,12.96763889,outside_top
,,,,,,,AQUE,outside,40548,top,12.83625,outside_top
,,,,,,,AQUE,outside,40549,top,12.74180556,outside_top
,,,,,,,AQUE,outside,40550,top,12.89375,outside_top
,,,,,,,AQUE,outside,40551,top,12.87986111,outside_top
,,,,,,,AQUE,outside,40552,top,12.75027778,outside_top
,,,,,,,AQUE,outside,40553,top,12.76583333,outside_top
,,,,,,,AQUE,outside,40556,top,13.06916667,outside_top
,,,,,,,AQUE,outside,40557,top,12.82986111,outside_top
,,,,,,,AQUE,outside,40558,top,12.64375,outside_top
,,,,,,,AQUE,outside,40559,top,12.65194444,outside_top
,,,,,,,AQUE,outside,40560,top,12.81875,outside_top
,,,,,,,AQUE,outside,40561,top,13.37,outside_top
,,,,,,,AQUE,outside,40562,top,13.05125,outside_top
,,,,,,,AQUE,outside,40563,top,13.10083333,outside_top
,,,,,,,AQUE,outside,40564,top,13.24041667,outside_top
,,,,,,,AQUE,outside,40565,top,13.45125,outside_top
,,,,,,,AQUE,outside,40566,top,13.33333333,outside_top
,,,,,,,AQUE,outside,40567,top,13.33902778,outside_top
,,,,,,,AQUE,outside,40568,top,13.41236111,outside_top
,,,,,,,AQUE,outside,40569,top,13.55486111,outside_top
,,,,,,,AQUE,outside,40570,top,13.69777778,outside_top
,,,,,,,AQUE,outside,40571,top,13.90291667,outside_top
,,,,,,,AQUE,outside,40572,top,13.885,outside_top
,,,,,,,AQUE,outside,40573,top,13.62083333,outside_top
,,,,,,,AQUE,outside,40574,top,13.47847222,outside_top
,,,,,,,AQUE,outside,40575,top,13.20388889,outside_top
,,,,,,,AQUE,outside,40576,top,13.68763889,outside_top
,,,,,,,AQUE,outside,40577,top,13.77888889,outside_top
,,,,,,,AQUE,outside,40578,top,13.77763889,outside_top
,,,,,,,AQUE,outside,40579,top,13.86527778,outside_top
,,,,,,,AQUE,outside,40580,top,13.90277778,outside_top
,,,,,,,AQUE,outside,40581,top,14.00958333,outside_top
,,,,,,,AQUE,outside,40582,top,13.58111111,outside_top
,,,,,,,AQUE,outside,40583,top,13.51652778,outside_top
,,,,,,,AQUE,outside,40584,top,13.50486111,outside_top
,,,,,,,AQUE,outside,40585,top,13.49680556,outside_top
,,,,,,,AQUE,outside,40586,top,13.46416667,outside_top
,,,,,,,AQUE,outside,40587,top,13.39277778,outside_top
,,,,,,,AQUE,outside,40588,top,13.47944444,outside_top
,,,,,,,AQUE,outside,40589,top,13.77666667,outside_top
,,,,,,,AQUE,outside,40590,top,13.84666667,outside_top
,,,,,,,AQUE,outside,40591,top,13.56652778,outside_top
,,,,,,,AQUE,outside,40592,top,13.485,outside_top
,,,,,,,AQUE,outside,40593,top,13.46111111,outside_top
,,,,,,,AQUE,outside,40594,top,13.41166667,outside_top
,,,,,,,AQUE,outside,40595,top,13.38277778,outside_top
,,,,,,,AQUE,outside,40596,top,13.42416667,outside_top
,,,,,,,AQUE,outside,40597,top,13.39180556,outside_top
,,,,,,,AQUE,outside,40598,top,13.12125,outside_top
,,,,,,,AQUE,outside,40599,top,12.94194444,outside_top
,,,,,,,AQUE,outside,40600,top,12.54680556,outside_top
,,,,,,,AQUE,outside,40601,top,11.90472222,outside_top
,,,,,,,AQUE,outside,40602,top,11.8575,outside_top
,,,,,,,AQUE,outside,40603,top,11.93305556,outside_top
,,,,,,,AQUE,outside,40604,top,12.10861111,outside_top
,,,,,,,AQUE,outside,40605,top,12.32208333,outside_top
,,,,,,,AQUE,outside,40606,top,12.21402778,outside_top
,,,,,,,AQUE,outside,40607,top,12.28694444,outside_top
,,,,,,,AQUE,outside,40608,top,12.61361111,outside_top
,,,,,,,AQUE,outside,40609,top,11.24777778,outside_top
,,,,,,,AQUE,outside,40610,top,10.19,outside_top
,,,,,,,AQUE,outside,40611,top,10.42611111,outside_top
,,,,,,,AQUE,outside,40612,top,10.79875,outside_top
,,,,,,,AQUE,outside,40613,top,10.65055556,outside_top
,,,,,,,AQUE,outside,40614,top,10.78083333,outside_top
,,,,,,,AQUE,outside,40615,top,12.04029412,outside_top
,,,,,,,AQUE,outside,40616,top,11.24333333,outside_top
,,,,,,,AQUE,outside,40617,top,11.09875,outside_top
,,,,,,,AQUE,outside,40618,top,10.53527778,outside_top
,,,,,,,AQUE,outside,40619,top,11.17944444,outside_top
,,,,,,,AQUE,outside,40620,top,10.69666667,outside_top
,,,,,,,AQUE,outside,40621,top,11.28777778,outside_top
,,,,,,,AQUE,outside,40622,top,11.62375,outside_top
,,,,,,,AQUE,outside,40623,top,11.74888889,outside_top
,,,,,,,AQUE,outside,40624,top,11.79666667,outside_top
,,,,,,,AQUE,outside,40625,top,11.90625,outside_top
,,,,,,,AQUE,outside,40626,top,11.79333333,outside_top
,,,,,,,AQUE,outside,40627,top,11.83930556,outside_top
,,,,,,,AQUE,outside,40628,top,11.60861111,outside_top
,,,,,,,AQUE,outside,40629,top,11.52722222,outside_top
,,,,,,,AQUE,outside,40630,top,11.38625,outside_top
,,,,,,,AQUE,outside,40631,top,12.24236111,outside_top
